unique.id,cited.species,gender,considered.species,country,admin2,admin3,locality,col.start.year,col.finish.year,1.year.monthly?,lon_orig,lat_orig,mun_geocod,mun_lon,mun_lat,area.mun.km,lon_dec,lat_dec,coord.prec,loc_type_wieczorek,fonte das coordenadas,ref,pub.year,obs,n
523,L. umbratilis,,L_umbratilis,Brazil,Amazonas,Manaus,6ª Geração,1982,1982,0,,,1302603,-60.023335,-3.134691,11401.092,-60.023335,-3.134691,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4047,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Cachoeira Porteira,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-57.045202,-1.079744,2,,,Collection data: CPqRR (speciesLink),NA,,
4070,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Margem direita do Rio Trombetas,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-56.39616,-1.480915,2,,Google Earth,Collection data: CPqRR (speciesLink),NA,,
4072,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Porto Trombetas,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-56.37942,-1.46694,2,,,Collection data: CPqRR (speciesLink),NA,,
4073,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Porto Trombetas Igarapé da Água Fria,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-56.37942,-1.46694,2,,,Collection data: CPqRR (speciesLink),NA,,
4074,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Porto Trombetas Igarapé dos Lagos,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-56.37942,-1.46694,2,,,Collection data: CPqRR (speciesLink),NA,,
4075,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Porto Trombetas Igarapé Madereiros,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-56.37942,-1.46694,2,,,Collection data: CPqRR (speciesLink),NA,,
4041,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Aldeia Dos Indios Way Way,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4042,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Alto da Serra,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4043,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,BR 210,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4057,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Estrada BR 210,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4058,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Estrada do Lago da Macaxira,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4059,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Estrada que liga a mineração,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4063,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Igarape da Água Verde,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4064,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Km 19 da BR 210,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4065,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Lago Abrei,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4066,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Lago Colônia,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4067,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Lago da Macaxeira,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4068,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Lago do Abreu margem direita do rio,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4069,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Margem direita do Mapuera,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4071,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Margem esquerda do Rio Mapuera,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4076,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Reserva Biológica do Rio,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4083,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Serra da Macaxeira,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-55.8628,-1.763754,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
4371,L. complexa,,doubtful,Brazil,Pará,Trairão,"Rod Santarém-Cuiabá, Km 33, ao Sul da Transamazônica",1982,1982,0,,,1508050,-55.99617,-4.699819,11991.085,-55.934451,-4.597751,2,,,Collection data: IEC,NA,Could not retrieve gender info,
4372,L. complexa,M,L_complexa,Brazil,Pará,Trairão,"Rod Santarém-Cuiabá, Km 33, ao Sul da Transamazônica",1982,1982,0,,,1508050,-55.99617,-4.699819,11991.085,-55.934451,-4.597751,2,,,Collection data: IEC,NA,,
4373,L. wellcomei,M,L_wellcomei,Brazil,Pará,Trairão,"Rod Santarém-Cuiabá, Km 33, ao Sul da Transamazônica",1982,1982,0,,,1508050,-55.99617,-4.699819,11991.085,-55.934451,-4.597751,2,,,Collection data: IEC,NA,,
3679,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Almeirim,"Jari, área 2",1982,1982,0,,,1500503,-52.576835,-1.527339,72954.798,-52.651438,-0.780765,2,,"Ready et al 1983, Google Earth, Planilha L. flaviscutellata",Collection data: IEC,NA,,
3680,L. migonei,,L_migonei,Brazil,Pará,Almeirim,"Jari, área 2",1982,1982,0,,,1500503,-52.576835,-1.527339,72954.798,-52.651438,-0.780765,2,,"Ready et al 1983, Google Earth, Planilha L. flaviscutellata",Collection data: IEC,NA,,
3681,L. umbratilis,,L_umbratilis,Brazil,Pará,Almeirim,"Jari, área 2",1982,1982,0,,,1500503,-52.576835,-1.527339,72954.798,-52.651438,-0.780765,2,,"Ready et al 1983, Google Earth, Planilha L. flaviscutellata",Collection data: IEC,NA,,
3682,L. whitmani,,L_whitmani,Brazil,Pará,Almeirim,"Jari, área 2",1982,1982,0,,,1500503,-52.576835,-1.527339,72954.798,-52.651438,-0.780765,2,,"Ready et al 1983, Google Earth, Planilha L. flaviscutellata",Collection data: IEC,NA,,
4170,L. wellcomei/complexa,F,doubtful,Brazil,Pará,Parauapebas,Carajás - N1,1982,1982,0,,,1505536,-49.900781,-6.07273,6886.208,-49.900781,-6.07273,3,,IBGE 2015 (Municipality admin center),Collection data: IEC,NA,,
4281,L. longipalpis,,L_longipalpis,Brazil,Pará,Salvaterra,Campina,1982,1982,0,,,1506302,-48.513187,-0.754526,1039.072,-48.525,-0.775,2,,Google Earth,Collection data: IEC,NA,,
1537,L. longipalpis,,L_longipalpis,Brazil,Maranhão,São Luís,"Povoado Tirirical, São Luís. Rua Fé em Deus, 44, São Cristóvão",1982,1982,0,,,2111300,-44.297919,-2.531886,834.785,-44.22915,-2.57436,1,coordinates,Address,Collection data: IEC,NA,,
5269,L. intermedia,,L_intermedia,Brazil,Rio de Janeiro,Rio de Janeiro,"Estrada do Pau da Fome, Jacarepagua",1982,1982,0,,,3304557,-43.227875,-22.876652,1200.179,-43.43078,-22.9262,2,,,Collection data: IEC,NA,,
887,L. wellcomei,F,L_wellcomei,Brazil,Ceará,Guaramiranga,Serra de Baturité,1982,1982,0,,,2305100,-38.940633,-4.262051,59.436,-38.914831,-4.258042,2,,,Collection data: IEC,NA,,
888,L. wellcomei,M,L_wellcomei,Brazil,Ceará,Guaramiranga,Serra de Baturité,1982,1982,0,,,2305100,-38.940633,-4.262051,59.436,-38.914831,-4.258042,2,,,Collection data: IEC,NA,,
4080,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Oriximiná,Rio Trombetas; Cachoeira Porteira UHE,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-57.045202,-1.079744,2,,,Collection data: INPA (Rui Freitas),NA,,
4081,L. migonei,,L_migonei,Brazil,Pará,Oriximiná,Rio Trombetas; Cachoeira Porteira UHE,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-57.045202,-1.079744,2,,,Collection data: INPA (Rui Freitas),NA,,
4082,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Rio Trombetas; Cachoeira Porteira UHE,1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-57.045202,-1.079744,2,,,Collection data: INPA (Rui Freitas),NA,,
4077,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Oriximiná,"Rio Trombetas, area mineração",1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-56.39616,-1.480915,2,,Google Earth,Collection data: INPA (Rui Freitas),NA,,
4078,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Oriximiná,"Rio Trombetas, S. Cruz Alta",1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-56.39616,-1.480915,2,,Google Earth,Collection data: INPA (Rui Freitas),NA,,
4079,L. migonei,,L_migonei,Brazil,Pará,Oriximiná,"Rio Trombetas, S. Cruz Alta",1982,1982,0,,,1505304,-55.8628,-1.763754,107603.291,-56.39616,-1.480915,2,,Google Earth,Collection data: INPA (Rui Freitas),NA,,
4350,L. complexa,,doubtful,Brazil,Pará,São Geraldo do Araguaia,,1982,1982,0,,,1507458,-48.555712,-6.398958,3168.384,-48.555712,-6.398958,3,,IBGE 2015 (Municipality admin center),Collection data: INPA (Rui Freitas),NA,Could not retrieve gender info,
4352,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,São Geraldo do Araguaia,,1982,1982,0,,,1507458,-48.555712,-6.398958,3168.384,-48.555712,-6.398958,3,,IBGE 2015 (Municipality admin center),Collection data: INPA (Rui Freitas),NA,,
4353,L. umbratilis,,L_umbratilis,Brazil,Pará,São Geraldo do Araguaia,,1982,1982,0,,,1507458,-48.555712,-6.398958,3168.384,-48.555712,-6.398958,3,,IBGE 2015 (Municipality admin center),Collection data: INPA (Rui Freitas),NA,,
4354,L. whitmani,,L_whitmani,Brazil,Pará,São Geraldo do Araguaia,,1982,1982,0,,,1507458,-48.555712,-6.398958,3168.384,-48.555712,-6.398958,3,,IBGE 2015 (Municipality admin center),Collection data: INPA (Rui Freitas),NA,,
5856,L. migonei,,L_migonei,Brazil,São Paulo,Iguape,Mata,1982,1982,0,,,3520301,-47.553137,-24.706954,1977.957,-47.553137,-24.706954,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
6216,L. migonei,,L_migonei,Brazil,São Paulo,São João da Boa Vista,Faz Santa Helena,1982,1982,0,,,3549102,-46.796351,-21.972011,516.399,-46.796351,-21.972011,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
6217,L. migonei,,L_migonei,Brazil,São Paulo,São João da Boa Vista,Faz. Sta Helena,1982,1982,0,,,3549102,-46.796351,-21.972011,516.399,-46.796351,-21.972011,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
4959,L. longipalpis,,L_longipalpis,Brazil,Piauí,Teresina,,1982,1982,0,,,2211001,-42.80527,-5.086342,1391.981,-42.80527,-5.086342,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
4963,L. whitmani,,L_whitmani,Brazil,Piauí,Teresina,,1982,1982,0,,,2211001,-42.80527,-5.086342,1391.981,-42.80527,-5.086342,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),NA,,
4060,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Oriximiná,Floresta próxima ao Rio Trombetas,1983,1984,,56°00'00''W,1°20'00''S,1505304,-55.8628,-1.763754,107603.291,-56.008333,-1.341667,1,coordinates,Cited in ref,Ryan et al. 1987,1987,mapa com PONTOS DE COLETA,
4061,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Oriximiná,Floresta próxima ao Rio Trombetas,1983,1984,,56°00'00''W,1°20'00''S,1505304,-55.8628,-1.763754,107603.291,-56.008333,-1.341667,1,coordinates,Cited in ref,Ryan et al. 1987,1987,,
4062,L. umbratilis,,L_umbratilis,Brazil,Pará,Oriximiná,Floresta próxima ao Rio Trombetas,1983,1984,,56°00'00''W,1°20'00''S,1505304,-55.8628,-1.763754,107603.291,-56.008333,-1.341667,1,coordinates,Cited in ref,Ryan et al. 1987,1987,,
4168,L. wellcomei/complexa,MF,doubtful,Brazil,Pará,Parauapebas,Carajás - mesma área de Ward et al 1973,1983,1984,,,,1505536,-49.900781,-6.07273,6886.208,-50.308333,-6.008333,2,,,Ryan et al. 1987,1987,,
4238,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Parauapebas,Serra dos Carajás (mesma área de Ward et al 1973),1983,1984,,,,1505536,-49.900781,-6.07273,6886.208,-50.308333,-6.008333,2,,,Ryan et al. 1987,1987,mapa com PONTOS DE COLETA,
4239,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Parauapebas,Serra dos Carajás (mesma área de Ward et al 1973),1983,1984,,,,1505536,-49.900781,-6.07273,6886.208,-50.308333,-6.008333,2,,,Ryan et al. 1987,1987,,
4240,L. umbratilis,,L_umbratilis,Brazil,Pará,Parauapebas,Serra dos Carajás (mesma área de Ward et al 1973),1983,1984,,,,1505536,-49.900781,-6.07273,6886.208,-50.308333,-6.008333,2,,,Ryan et al. 1987,1987,,
4241,L. whitmani,,L_whitmani,Brazil,Pará,Parauapebas,Serra dos Carajás (mesma área de Ward et al 1973),1983,1984,,,,1505536,-49.900781,-6.07273,6886.208,-50.308333,-6.008333,2,,,Ryan et al. 1987,1987,,
4374,L. complexa,MF,L_complexa,Brazil,Pará,Tucuruí,Área atualmente inundada pelo reservatório da UHE de Tucuruí,1983,1984,,,,1508100,-49.667184,-3.766889,2086.189,-49.667184,-3.766889,3,,IBGE 2015 (Municipality admin center),Ryan et al. 1987,1987,,
4375,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Tucuruí,Área atualmente inundada pelo reservatório da UHE de Tucuruí,1983,1984,,49°30'00''W,5°00'00''S,1508100,-49.667184,-3.766889,2086.189,-49.667184,-3.766889,3,,IBGE 2015 (Municipality admin center),Ryan et al. 1987,1987,mapa com PONTOS DE COLETA,
4376,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Tucuruí,Área atualmente inundada pelo reservatório da UHE de Tucuruí,1983,1984,,49°30'00''W,5°00'00''S,1508100,-49.667184,-3.766889,2086.189,-49.667184,-3.766889,3,,IBGE 2015 (Municipality admin center),Ryan et al. 1987,1987,,
4377,L. umbratilis,,L_umbratilis,Brazil,Pará,Tucuruí,Área atualmente inundada pelo reservatório da UHE de Tucuruí,1983,1984,,49°30'00''W,5°00'00''S,1508100,-49.667184,-3.766889,2086.189,-49.667184,-3.766889,3,,IBGE 2015 (Municipality admin center),Ryan et al. 1987,1987,,
3801,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Belém,"Parque do Utinga, próximo a Belém (mesma área de Lainson & Shaw 1968)",1983,1984,,,,1501402,-48.487826,-1.459845,1059.458,-48.427019,-1.421898,2,,,Ryan et al. 1987,1987,"mapa com PONTOS DE COLETA, infecção natural",
3802,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Belém,"Parque do Utinga, próximo a Belém (mesma área de Lainson & Shaw 1968)",1983,1984,,,,1501402,-48.487826,-1.459845,1059.458,-48.427019,-1.421898,2,,,Ryan et al. 1987,1987,,
4129,L. complexa,MF,L_complexa,Brazil,Pará,Paragominas,Florestas próximas à cidade de Paragominas,1983,1984,,,,1505502,-47.356962,-2.994191,19342.254,-47.356962,-2.994191,3,,IBGE 2015 (Municipality admin center),Ryan et al. 1987,1987,,
4130,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Paragominas,Florestas próximas à cidade de Paragominas,1983,1984,,,,1505502,-47.356962,-2.994191,19342.254,-47.356962,-2.994191,3,,IBGE 2015 (Municipality admin center),Ryan et al. 1987,1987,mapa com PONTOS DE COLETA,
4131,L. flaviscutellata,,L_flaviscutellata,Brazil,Pará,Paragominas,Florestas próximas à cidade de Paragominas,1983,1984,,,,1505502,-47.356962,-2.994191,19342.254,-47.356962,-2.994191,3,,IBGE 2015 (Municipality admin center),Ryan et al. 1987,1987,,
4132,L. whitmani,,L_whitmani,Brazil,Pará,Paragominas,Florestas próximas à cidade de Paragominas,1983,1984,,,,1505502,-47.356962,-2.994191,19342.254,-47.356962,-2.994191,3,,IBGE 2015 (Municipality admin center),Ryan et al. 1987,1987,,
5787,L. flaviscutellata,,L_flaviscutellata,Brazil,São Paulo,Cananéia,Sítio Vilarinho,1983,1984,,,,3509908,-47.928483,-25.016908,1239.376,-47.928483,-25.016908,3,,IBGE 2015 (Municipality admin center),Gomes et al. 1990,1990,,
6799,L. umbratilis,MF,L_umbratilis,Suriname,Sipaliwini,,Debike (ponto 21 no mapa),1983,1983,0,,,,,,,-55.41747,4.30863,2,,Google Earth,Burgos & Hudson 1994,1994,"lista, autores dizem que coletas antes de 1981 podem conter L. anduzei, portanto não entraram na planilha. mapa com localidades, citadas em uma lista, exemplares capturados em outros estudos",
6804,L. umbratilis,MF,L_umbratilis,Suriname,Sipaliwini,,Niew Aurora (ponto 20 no mapa),1983,1983,0,,,,,,,-55.404,4.3689,2,,Google Earth,Burgos & Hudson 1994,1994,"lista, autores dizem que coletas antes de 1981 podem conter L. anduzei, portanto não entraram na planilha. mapa com localidades, citadas em uma lista, exemplares capturados em outros estudos",
6766,L. flaviscutellata,MF,L_flaviscutellata,Suriname,Brokopondo,,Goensie (ponto 15 no mapa),1983,1983,0,,,,,,,-55.273398,5.117342,2,,Google Earth,Burgos & Hudson 1994,1994,"mapa com localidades, citadas em uma lista, exemplares capturados em outros estudos",
6767,L. umbratilis,M,L_umbratilis,Suriname,Brokopondo,,Goensie (ponto 15 no mapa),1983,1983,0,,,,,,,-55.273398,5.117342,2,,Google Earth,Burgos & Hudson 1994,1994,"lista, autores dizem que coletas antes de 1981 podem conter L. anduzei, portanto não entraram na planilha. mapa com localidades, citadas em uma lista, exemplares capturados em outros estudos",
6775,L. flaviscutellata,MF,L_flaviscutellata,Suriname,Para,,Blakawatra (ponto 7 no mapa),1983,1983,0,,,,,,,-54.916231,5.381155,2,,Google Earth,Burgos & Hudson 1994,1994,"mapa com localidades, citadas em uma lista, exemplares capturados em outros estudos",
6776,L. umbratilis,F,L_umbratilis,Suriname,Para,,Blakawatra (ponto 7 no mapa),1983,1983,0,,,,,,,-54.916231,5.381155,2,,Google Earth,Burgos & Hudson 1994,1994,"lista, autores dizem que coletas antes de 1981 podem conter L. anduzei, portanto não entraram na planilha. mapa com localidades, citadas em uma lista, exemplares capturados em outros estudos",
6773,L. flaviscutellata,MF,L_flaviscutellata,Suriname,Marowijne,,Patamacca (ponto 8 no mapa),1983,1984,0,,,,,,,-54.521336,5.433629,2,,Google Earth,Burgos & Hudson 1994,1994,"mapa com localidades, citadas em uma lista, exemplares capturados em outros estudos",
6774,L. umbratilis,MF,L_umbratilis,Suriname,Marowijne,,Patamacca (ponto 8 no mapa),1983,1984,0,,,,,,,-54.521336,5.433629,2,,Google Earth,Burgos & Hudson 1994,1994,"lista, autores dizem que coletas antes de 1981 podem conter L. anduzei, portanto não entraram na planilha. mapa com localidades, citadas em uma lista, exemplares capturados em outros estudos",
6806,L. flaviscutellata,F,L_flaviscutellata,Suriname,Sipaliwini,,Stoelmans Eiland (ponto 25 no mapa),1983,1983,0,,,,,,,-54.404704,4.348509,2,,Google Earth,Burgos & Hudson 1994,1994,"mapa com localidades, citadas em uma lista, exemplares capturados em outros estudos",
6807,L. umbratilis,F,L_umbratilis,Suriname,Sipaliwini,,Stoelmans Eiland (ponto 25 no mapa),1983,1983,0,,,,,,,-54.404704,4.348509,2,,Google Earth,Burgos & Hudson 1994,1994,"lista, autores dizem que coletas antes de 1981 podem conter L. anduzei, portanto não entraram na planilha. mapa com localidades, citadas em uma lista, exemplares capturados em outros estudos",
3033,L. longipalpis,,L_longipalpis,Brazil,Minas Gerais,Januária,Brejo do Amparo,1983,1983,0,,,3135209,-44.359805,-15.487873,6661.667,-44.359805,-15.487873,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
2927,L. whitmani,,L_whitmani,Brazil,Minas Gerais,Igarapé,Fazenda da Escola de Veterinária,1983,1983,0,,,3130101,-44.301158,-20.069909,110.942,-44.34944,-20.06856,2,,Google Earth,Collection data: CPqRR (speciesLink),NA,,
1171,L. migonei,,L_migonei,Brazil,Espírito Santo,Viana,Peroba,1983,1983,0,,,3205101,-40.495624,-20.390863,312.745,-40.495624,-20.390863,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
927,L. migonei,,L_migonei,Brazil,Ceará,Pacoti,Capoeira nos arredores,1983,1983,0,,,2309805,-38.925889,-4.224765,112.021,-38.925889,-4.224765,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),NA,,
